Country,Province_State,Confirmed,Deaths,Incident_Rate,Case_Fatality_Ratio,Last_Update 
US,South Carolina,9320,166,30400.88723619402,1.7811158798283262,2022-07-26 04:20:58
US,South Carolina,8549,106,32732.215330423463,1.2399111007135337,2022-07-26 04:20:58
US,South Carolina,2345,40,24780.724928669555,1.7057569296375266,2022-07-26 04:20:58
US,South Carolina,14115,201,36719.56295525494,1.4240170031880979,2022-07-26 04:20:58
US,South Carolina,25596,350,32177.60792497423,1.3674011564306923,2022-07-26 04:20:58
US,South Carolina,25279,424,29334.4937626922,1.6772815380355235,2022-07-26 04:20:58
US,South Carolina,48219,641,38002.427414015954,1.3293515004458822,2022-07-26 04:20:58
US,South Carolina,135949,963,32698.99148304667,0.7083538679946156,2022-07-26 04:20:58
US,South Carolina,4098,78,20016.607238802324,1.9033674963396778,2022-07-26 04:20:58
US,South Carolina,100354,1560,31381.70958612818,1.554497080335612,2022-07-26 04:20:58
US,South Carolina,30771,405,28833.125626633933,1.3161743199766014,2022-07-26 04:20:58
US,South Carolina,0,0,,,2022-07-26 04:20:58
US,South Carolina,8172,154,29916.53243520281,1.8844836025452765,2022-07-26 04:20:58
US,South Carolina,9113,146,30008.561643835616,1.6021068802809173,2022-07-26 04:20:58
US,South Carolina,83653,690,29771.97584161094,0.8248359293749178,2022-07-26 04:20:58
US,South Dakota,831,17,30207.1973827699,2.045728038507822,2022-07-26 04:20:58
US,South Dakota,4882,60,26456.402752939903,1.2290045063498567,2022-07-26 04:20:58
US,South Dakota,812,15,24130.75780089153,1.8472906403940887,2022-07-26 04:20:58
US,South Dakota,2327,39,33719.75076075931,1.675977653631285,2022-07-26 04:20:58
US,South Dakota,8501,56,24235.253870057302,0.6587460298788378,2022-07-26 04:20:58
US,South Dakota,10705,121,27562.50160920724,1.1303129378794956,2022-07-26 04:20:58
US,South Dakota,1495,22,28223.522748725693,1.471571906354515,2022-07-26 04:20:58
US,South Dakota,626,18,31906.21814475025,2.8753993610223643,2022-07-26 04:20:58
US,South Dakota,2907,47,27874.19695081024,1.6167870657034744,2022-07-26 04:20:58
US,South Dakota,282,7,20494.18604651163,2.482269503546099,2022-07-26 04:20:58
US,South Dakota,3034,35,32651.743435213088,1.1535926170072512,2022-07-26 04:20:58
US,South Dakota,830,10,22216.27408993576,1.2048192771084338,2022-07-26 04:20:58
US,South Dakota,3601,22,25593.46126510305,0.6109414051652319,2022-07-26 04:20:58
US,South Dakota,8970,101,32025.420400585524,1.1259754738015608,2022-07-26 04:20:58
US,South Dakota,1088,17,26627.50856583456,1.5625,2022-07-26 04:20:58
US,South Dakota,2222,26,24765.93847525636,1.17011701170117,2022-07-26 04:20:58
US,South Dakota,6127,80,30983.56510745891,1.3056960992329036,2022-07-26 04:20:58
US,South Dakota,1324,35,24410.02949852508,2.6435045317220545,2022-07-26 04:20:58
US,South Dakota,1077,12,24752.930360836588,1.1142061281337048,2022-07-26 04:20:58
US,South Dakota,3148,44,53428.37746096402,1.3977128335451081,2022-07-26 04:20:58
US,South Dakota,703,16,24067.10030811366,2.275960170697013,2022-07-26 04:20:58
US,South Dakota,972,16,25385.218072603813,1.646090534979424,2022-07-26 04:20:58
US,South Dakota,2045,40,30463.280202591985,1.9559902200488997,2022-07-26 04:20:58
US,South Dakota,603,17,26228.79512831666,2.8192371475953566,2022-07-26 04:20:58
US,South Dakota,2123,51,30104.93477027793,2.4022609514837496,2022-07-26 04:20:58
US,South Dakota,1091,34,26069.295101553165,3.1164069660861595,2022-07-26 04:20:58
US,South Dakota,483,12,25434.439178515007,2.484472049689441,2022-07-26 04:20:58
US,South Dakota,1625,41,26362.75146009085,2.523076923076923,2022-07-26 04:20:58
US,South Dakota,607,13,19022.250078345347,2.1416803953871497,2022-07-26 04:20:58
US,South Dakota,674,6,19519.258615696497,0.8902077151335311,2022-07-26 04:20:58
US,South Dakota,209,3,16101.694915254237,1.4354066985645932,2022-07-26 04:20:58
US,South Dakota,4531,58,25853.018372703413,1.2800706245861841,2022-07-26 04:20:58
US,South Dakota,1810,36,24825.126868742285,1.988950276243094,2022-07-26 04:20:58
US,South Dakota,318,8,24442.736356648733,2.5157232704402515,2022-07-26 04:20:58
US,South Dakota,648,21,19377.99043062201,3.240740740740741,2022-07-26 04:20:58
US,South Dakota,426,20,21162.444113263784,4.694835680751174,2022-07-26 04:20:58
US,South Dakota,181,2,20044.29678848284,1.1049723756906078,2022-07-26 04:20:58
US,South Dakota,1370,22,27738.408584733752,1.6058394160583942,2022-07-26 04:20:58
US,South Dakota,2400,28,18754.39556145972,1.1666666666666667,2022-07-26 04:20:58
US,South Dakota,7031,84,27205.540937935304,1.1947091452140521,2022-07-26 04:20:58
US,South Dakota,16093,102,26326.72425075252,0.6338159448207296,2022-07-26 04:20:58
US,South Dakota,1268,12,33536.101560433744,0.9463722397476341,2022-07-26 04:20:58
US,South Dakota,820,13,16616.00810536981,1.5853658536585367,2022-07-26 04:20:58
US,South Dakota,1369,31,24507.69781596849,2.264426588750913,2022-07-26 04:20:58
US,South Dakota,444,9,18663.303909205548,2.027027027027027,2022-07-26 04:20:58
US,South Dakota,7455,64,26313.002964845404,0.8584842387659289,2022-07-26 04:20:58
US,South Dakota,537,8,26055.31295487628,1.48975791433892,2022-07-26 04:20:58
US,South Dakota,480,13,21660.649819494585,2.7083333333333335,2022-07-26 04:20:58
US,South Dakota,59342,526,30725.81730819017,0.8863873816184152,2022-07-26 04:20:58
US,South Dakota,1459,28,22186.739659367395,1.9191226867717615,2022-07-26 04:20:58
US,South Dakota,4116,61,29032.94067856387,1.4820213799805637,2022-07-26 04:20:58
US,South Dakota,34956,349,30723.796967699407,0.9983979860395926,2022-07-26 04:20:58
US,South Dakota,724,18,25270.506108202444,2.4861878453038675,2022-07-26 04:20:58
US,South Dakota,709,7,32930.79424059452,0.9873060648801129,2022-07-26 04:20:58
US,South Dakota,2500,53,24052.33788724264,2.12,2022-07-26 04:20:58
US,South Dakota,610,7,26023.89078498293,1.1475409836065573,2022-07-26 04:20:58
US,South Dakota,1466,36,22992.47176913425,2.4556616643929057,2022-07-26 04:20:58
US,South Dakota,664,8,21433.18269851517,1.2048192771084338,2022-07-26 04:20:58
US,South Dakota,253,3,18188.353702372395,1.1857707509881423,2022-07-26 04:20:58
US,South Dakota,3066,52,30126.75641151616,1.6960208741030658,2022-07-26 04:20:58
US,South Dakota,1454,25,26723.02885498989,1.71939477303989,2022-07-26 04:20:58
US,South Dakota,2034,62,24260.496183206105,3.048180924287119,2022-07-26 04:20:58
US,South Dakota,0,0,,,2022-07-26 04:20:58
US,South Dakota,4104,52,25759.477780567413,1.267056530214425,2022-07-26 04:20:58
US,South Dakota,1378,26,25354.18583256669,1.8867924528301887,2022-07-26 04:20:58
US,South Dakota,6176,59,27071.096695011835,0.9553108808290155,2022-07-26 04:20:58
US,South Dakota,672,11,24383.16400580552,1.6369047619047619,2022-07-26 04:20:58
US,Tennessee,23471,349,30490.52976175011,1.4869413318563334,2022-07-26 04:20:58
US,Tennessee,15676,240,31532.99941665158,1.5310028068384791,2022-07-26 04:20:58
US,Tennessee,4839,94,29944.30693069307,1.942550113659847,2022-07-26 04:20:58
US,Tennessee,4798,61,31850.77004779607,1.271363067944977,2022-07-26 04:20:58
US,Tennessee,41456,454,31149.314739119985,1.0951370127363953,2022-07-26 04:20:58
US,Tennessee,34728,423,32122.83785033762,1.2180373185901865,2022-07-26 04:20:58
US,Tennessee,12984,171,32588.72546558908,1.3170055452865064,2022-07-26 04:20:58
US,Tennessee,4441,68,30256.16569014852,1.5311866696689935,2022-07-26 04:20:58
US,Tennessee,9610,159,34609.4284582418,1.6545265348595213,2022-07-26 04:20:58
US,Tennessee,17406,342,30866.62765334894,1.9648397104446742,2022-07-26 04:20:58
US,Tennessee,11530,127,28352.22662109327,1.1014744145706852,2022-07-26 04:20:58
US,Tennessee,6153,98,35572.64265479563,1.5927189988623436,2022-07-26 04:20:58
US,Tennessee,9442,184,29544.103382458776,1.9487396737979241,2022-07-26 04:20:58
US,Tennessee,2374,52,31175.311884438608,2.1903959561920807,2022-07-26 04:20:58
US,Tennessee,12252,226,34029.552271969784,1.8445968005223636,2022-07-26 04:20:58
US,Tennessee,17893,273,31657.82024062279,1.5257363214664952,2022-07-26 04:20:58
US,Tennessee,5475,88,38475.05270555165,1.6073059360730593,2022-07-26 04:20:58
US,Tennessee,16987,330,28068.40713813616,1.9426620356743391,2022-07-26 04:20:58
US,Tennessee,209561,1719,30189.8453346856,0.8202862173782336,2022-07-26 04:20:58
US,Tennessee,6600,102,32210.8345534407,1.5454545454545454,2022-07-26 04:20:58
US,Tennessee,3917,71,33584.84095001286,1.8126116926219045,2022-07-26 04:20:58
US,Tennessee,16889,246,31306.072514273004,1.4565693646752325,2022-07-26 04:20:58
US,Tennessee,13616,212,36642.53612852876,1.5569917743830788,2022-07-26 04:20:58
US,Tennessee,12387,191,30114.50660053972,1.5419391297327845,2022-07-26 04:20:58
US,Tennessee,5954,130,32143.821195270742,2.183406113537118,2022-07-26 04:20:58
US,Tennessee,13539,188,32076.85746777862,1.3885811359775464,2022-07-26 04:20:58
US,Tennessee,18539,264,37732.27769523538,1.4240250283186795,2022-07-26 04:20:58
US,Tennessee,9929,197,33698.751018191695,1.9840870178265686,2022-07-26 04:20:58
US,Tennessee,7082,111,30368.78216123499,1.5673538548432646,2022-07-26 04:20:58
US,Tennessee,23162,380,33534.581360668315,1.6406182540367844,2022-07-26 04:20:58
US,Tennessee,4164,75,31012.13971847769,1.8011527377521614,2022-07-26 04:20:58
US,Tennessee,20752,366,31958.604121107583,1.763685427910563,2022-07-26 04:20:58
US,Tennessee,106935,1183,29073.908929756064,1.106279515593585,2022-07-26 04:20:58
US,Tennessee,2106,37,31812.688821752265,1.7568850902184237,2022-07-26 04:20:58
US,Tennessee,8096,120,32319.36127744511,1.482213438735178,2022-07-26 04:20:58
US,Tennessee,9378,155,36558.55293934197,1.652804435913841,2022-07-26 04:20:58
US,Tennessee,17439,332,30710.034163350123,1.903778886404037,2022-07-26 04:20:58
US,Tennessee,6642,103,38384.18862690708,1.5507377295995182,2022-07-26 04:20:58
US,Tennessee,9518,166,33851.406622328126,1.7440638789661693,2022-07-26 04:20:58
US,Tennessee,8736,165,27008.81125367136,1.8887362637362637,2022-07-26 04:20:58
US,Tennessee,7272,111,28882.357613789816,1.5264026402640265,2022-07-26 04:20:58
US,Tennessee,2765,62,33715.400560907205,2.2423146473779387,2022-07-26 04:20:58
US,Tennessee,5123,77,27569.69109891293,1.5030255709545188,2022-07-26 04:20:58
US,Tennessee,3338,63,28321.73765484473,1.8873576992210905,2022-07-26 04:20:58
US,Tennessee,16633,278,30522.0662446096,1.6713761798833644,2022-07-26 04:20:58
US,Tennessee,5401,97,30363.166179446816,1.7959637104239956,2022-07-26 04:20:58
US,Tennessee,136630,1429,29050.86612532505,1.045890360828515,2022-07-26 04:20:58
US,Tennessee,2841,44,40493.15849486887,1.5487504399859204,2022-07-26 04:20:58
US,Tennessee,8194,107,31966.60554753638,1.3058335367341958,2022-07-26 04:20:58
US,Tennessee,14872,208,33691.26908613112,1.3986013986013985,2022-07-26 04:20:58
US,Tennessee,3686,61,30045.647212259537,1.6549104720564298,2022-07-26 04:20:58
US,Tennessee,10425,174,30335.21503811907,1.669064748201439,2022-07-26 04:20:58
US,Tennessee,15443,195,28562.18095731301,1.2627080230525156,2022-07-26 04:20:58
US,Tennessee,8888,147,36127.1441346232,1.653915391539154,2022-07-26 04:20:58
US,Tennessee,32574,435,33244.203135205746,1.3354208878246454,2022-07-26 04:20:58
US,Tennessee,9392,133,32490.400249074617,1.416098807495741,2022-07-26 04:20:58
US,Tennessee,10873,125,31630.545454545456,1.1496367147981237,2022-07-26 04:20:58
US,Tennessee,30834,354,31989.79115440879,1.1480832846857365,2022-07-26 04:20:58
US,Tennessee,17463,269,32462.728185299475,1.5403997022275668,2022-07-26 04:20:58
US,Tennessee,8229,127,32026.93235774889,1.5433223964029652,2022-07-26 04:20:58
US,Tennessee,3557,59,28634.680405731768,1.6587011526567332,2022-07-26 04:20:58
US,Tennessee,15331,250,32938.016972822,1.6306829300110885,2022-07-26 04:20:58
US,Tennessee,53627,590,25659.711090802084,1.1001920674287207,2022-07-26 04:20:58
US,Tennessee,2331,40,35927.86683107275,1.716001716001716,2022-07-26 04:20:58
US,Tennessee,6446,88,30117.273279446807,1.3651877133105803,2022-07-26 04:20:58
US,Tennessee,11495,203,38228.74056337091,1.7659852109612875,2022-07-26 04:20:58
US,Tennessee,53367,273,,0.5115520827477654,2022-07-26 04:20:58
US,Tennessee,7506,126,33748.48253226024,1.6786570743405276,2022-07-26 04:20:58
US,Tennessee,2444,56,30262.506191183755,2.2913256955810146,2022-07-26 04:20:58
US,Tennessee,1885,37,37341.52139461173,1.9628647214854111,2022-07-26 04:20:58
US,Tennessee,4960,82,29467.68060836502,1.653225806451613,2022-07-26 04:20:58
US,Tennessee,26232,306,32689.88722038756,1.1665141811527904,2022-07-26 04:20:58
US,Tennessee,10455,161,31522.29625832906,1.5399330463892875,2022-07-26 04:20:58
US,Tennessee,16649,237,31188.41557079165,1.423508919454622,2022-07-26 04:20:58
US,Tennessee,22688,311,31593.1655828332,1.370768688293371,2022-07-26 04:20:58
US,Tennessee,102465,918,30836.48073190184,0.8959156785243741,2022-07-26 04:20:58
US,Tennessee,9650,121,43728.47562080841,1.2538860103626943,2022-07-26 04:20:58
US,Tennessee,4463,70,29701.85012644749,1.568451714093659,2022-07-26 04:20:58
US,Tennessee,32030,424,32600.508905852417,1.3237589759600374,2022-07-26 04:20:58
US,Tennessee,258883,3394,27624.0281871088,1.3110169458790264,2022-07-26 04:20:58
US,Tennessee,6451,87,32003.77040234162,1.3486281196713688,2022-07-26 04:20:58
US,Tennessee,3413,63,24885.1622311338,1.8458833870495166,2022-07-26 04:20:58
US,Tennessee,48857,733,30854.19455881981,1.500296784493522,2022-07-26 04:20:58
US,Tennessee,56924,744,29759.048111959768,1.307005832337854,2022-07-26 04:20:58
US,Tennessee,19045,238,30917.7097030796,1.249671829876608,2022-07-26 04:20:58
US,Tennessee,4342,47,38479.26267281106,1.0824504836480884,2022-07-26 04:20:58
US,Tennessee,55602,352,,0.6330707528506169,2022-07-26 04:20:58
US,Tennessee,5470,97,30587.708997371807,1.773308957952468,2022-07-26 04:20:58
US,Tennessee,5791,78,28995.59383136391,1.3469176308064237,2022-07-26 04:20:58
US,Tennessee,1916,48,32629.42779291553,2.5052192066805845,2022-07-26 04:20:58
US,Tennessee,13642,181,33049.882501150765,1.3267849288960563,2022-07-26 04:20:58
US,Tennessee,41077,504,31750.338164251207,1.2269639944494486,2022-07-26 04:20:58
US,Tennessee,5927,72,35548.491573202184,1.2147798211574152,2022-07-26 04:20:58
US,Tennessee,10087,162,30265.842534805568,1.6060275602260334,2022-07-26 04:20:58
US,Tennessee,8589,130,31409.764125068566,1.513563860752125,2022-07-26 04:20:58
US,Tennessee,67450,415,28291.36117309532,0.6152705707931801,2022-07-26 04:20:58
US,Tennessee,44772,500,30950.45521474937,1.1167694094523364,2022-07-26 04:20:58
US,Texas,10051,240,17408.850783753354,2.3878221072530095,2022-07-26 04:20:58
US,Texas,4119,72,22020.85004009623,1.7479970866715222,2022-07-26 04:20:58
US,Texas,16032,485,18488.1508389552,3.025199600798403,2022-07-26 04:20:58
US,Texas,4752,88,20212.67545725224,1.8518518518518519,2022-07-26 04:20:58
US,Texas,2369,28,27697.88378346779,1.1819333051920642,2022-07-26 04:20:58
US,Texas,605,10,32061.473237943825,1.6528925619834711,2022-07-26 04:20:58
US,Texas,14464,233,28275.956444392312,1.610896017699115,2022-07-26 04:20:58
US,Texas,6305,75,20994.272775705915,1.189532117367169,2022-07-26 04:20:58
US,Texas,1658,39,23685.714285714286,2.3522316043425815,2022-07-26 04:20:58
US,Texas,3904,78,16891.65801315334,1.9979508196721312,2022-07-26 04:20:58
US,Texas,24018,240,27070.77082605412,0.9992505620784412,2022-07-26 04:20:58
US,Texas,848,32,24166.42918210316,3.7735849056603774,2022-07-26 04:20:58
US,Texas,9025,154,27713.80316290496,1.706371191135734,2022-07-26 04:20:58
US,Texas,73818,915,20339.795659697345,1.2395350727464847,2022-07-26 04:20:58
US,Texas,618031,6211,30846.73535128077,1.0049657703254367,2022-07-26 04:20:58
US,Texas,2824,34,23669.432570614365,1.2039660056657224,2022-07-26 04:20:58
US,Texas,107,2,16360.85626911315,1.8691588785046729,2022-07-26 04:20:58
US,Texas,4333,70,23189.72437784319,1.615508885298869,2022-07-26 04:20:58
US,Texas,21532,438,23091.854791141617,2.0341816830763513,2022-07-26 04:20:58
US,Texas,105024,992,28061.47532223244,0.9445460085313833,2022-07-26 04:20:58
US,Texas,66367,419,28954.54406638425,0.6313378636973195,2022-07-26 04:20:58
US,Texas,1155,31,12550.25535151581,2.683982683982684,2022-07-26 04:20:58
US,Texas,484,8,31306.59767141009,1.6528925619834711,2022-07-26 04:20:58
US,Texas,1788,52,25207.951501480333,2.9082774049217,2022-07-26 04:20:58
US,Texas,12686,229,33504.1200084513,1.805139523884597,2022-07-26 04:20:58
US,Texas,5367,67,29100.471723689203,1.2483696664803428,2022-07-26 04:20:58
US,Texas,12011,173,24942.37358529748,1.4403463491799184,2022-07-26 04:20:58
US,Texas,15789,179,36160.223525100766,1.1337006776869973,2022-07-26 04:20:58
US,Texas,6226,51,29243.77642085486,0.8191455187921619,2022-07-26 04:20:58
US,Texas,3125,72,22412.68019794879,2.304,2022-07-26 04:20:58
US,Texas,117809,2053,27840.09944158634,1.742651240567359,2022-07-26 04:20:58
US,Texas,3040,76,23216.74049182832,2.5,2022-07-26 04:20:58
US,Texas,1590,37,26830.91461356733,2.3270440251572326,2022-07-26 04:20:58
US,Texas,7646,197,25464.59734896423,2.5765105937745227,2022-07-26 04:20:58
US,Texas,2432,47,32297.47675962816,1.9325657894736843,2022-07-26 04:20:58
US,Texas,11297,70,25770.467869607863,0.6196335310259361,2022-07-26 04:20:58
US,Texas,8430,254,16012.6125441629,3.0130486358244366,2022-07-26 04:20:58
US,Texas,2750,34,37640.29564741309,1.2363636363636363,2022-07-26 04:20:58
US,Texas,2277,38,21745.774042593832,1.6688625384277558,2022-07-26 04:20:58
US,Texas,913,23,32001.40203294777,2.5191675794085433,2022-07-26 04:20:58
US,Texas,939,20,27723.649247121342,2.1299254526091587,2022-07-26 04:20:58
US,Texas,1733,71,21198.776758409786,4.096941719561454,2022-07-26 04:20:58
US,Texas,238132,1521,23013.92633827182,0.6387213814187089,2022-07-26 04:20:58
US,Texas,740,16,25342.46575342465,2.1621621621621623,2022-07-26 04:20:58
US,Texas,4035,66,18773.55418043084,1.6356877323420074,2022-07-26 04:20:58
US,Texas,38173,561,24437.13230351644,1.4696251277080659,2022-07-26 04:20:58
US,Texas,3793,78,27818.11514484782,2.056419720537833,2022-07-26 04:20:58
US,Texas,1173,11,43030.08070432869,0.9377664109121909,2022-07-26 04:20:58
US,Texas,7770,134,18833.16770487433,1.7245817245817245,2022-07-26 04:20:58
US,Texas,18778,215,24723.835104211925,1.1449568644158057,2022-07-26 04:20:58
US,Texas,343,9,24535.05007153076,2.623906705539359,2022-07-26 04:20:58
US,Texas,1356,24,28267.667292057537,1.7699115044247788,2022-07-26 04:20:58
US,Texas,1163,20,33573.90300230947,1.7196904557179709,2022-07-26 04:20:58
US,Texas,1979,45,34495.38086107722,2.2738756947953513,2022-07-26 04:20:58
US,Texas,521,14,23998.157531091663,2.6871401151631478,2022-07-26 04:20:58
US,Texas,2224,40,30520.10429532044,1.7985611510791366,2022-07-26 04:20:58
US,Texas,617554,6812,23431.99585963432,1.1030614326844292,2022-07-26 04:20:58
US,Texas,3091,95,24285.040854808296,3.0734390164995147,2022-07-26 04:20:58
US,Texas,6807,100,33764.880952380954,1.4690759512266784,2022-07-26 04:20:58
US,Texas,5038,115,27164.887307236066,2.2826518459706233,2022-07-26 04:20:58
US,Texas,1894,27,35528.04351903958,1.4255543822597676,2022-07-26 04:20:58
US,Texas,196430,1370,22140.26715298685,0.6974494730947411,2022-07-26 04:20:58
US,Texas,476,16,21528.720036182724,3.361344537815126,2022-07-26 04:20:58
US,Texas,5981,51,59077.43974713552,0.8527002173549574,2022-07-26 04:20:58
US,Texas,1185,26,36150.09151921904,2.1940928270042193,2022-07-26 04:20:58
US,Texas,3771,70,33799.40844312988,1.8562715460090162,2022-07-26 04:20:58
US,Texas,2940,113,16013.071895424837,3.8435374149659864,2022-07-26 04:20:58
US,Texas,39240,709,23606.841411838315,1.8068297655453618,2022-07-26 04:20:58
US,Texas,503,11,26035.1966873706,2.1868787276341948,2022-07-26 04:20:58
US,Texas,226290,3762,26963.745683584395,1.6624685138539044,2022-07-26 04:20:58
US,Texas,52171,587,28227.089262333226,1.125146153993598,2022-07-26 04:20:58
US,Texas,9086,124,21279.685231158368,1.364736957957297,2022-07-26 04:20:58
US,Texas,3986,67,23044.458576631787,1.6808830908178625,2022-07-26 04:20:58
US,Texas,7234,183,20369.431773385146,2.5297207630633123,2022-07-26 04:20:58
US,Texas,5070,109,20003.156316578552,2.1499013806706113,2022-07-26 04:20:58
US,Texas,632,24,16501.305483028722,3.7974683544303796,2022-07-26 04:20:58
US,Texas,2056,48,35994.39775910364,2.3346303501945527,2022-07-26 04:20:58
US,Texas,224,11,19393.939393939392,4.910714285714286,2022-07-26 04:20:58
US,Texas,217619,1214,26810.6710952977,0.5578557019377903,2022-07-26 04:20:58
US,Texas,2326,45,21687.645687645687,1.934651762682717,2022-07-26 04:20:58
US,Texas,4010,82,20337.779581072173,2.0448877805486285,2022-07-26 04:20:58
US,Texas,6258,94,30818.47729735053,1.5020773410035155,2022-07-26 04:20:58
US,Texas,2247,83,10455.053042992742,3.693813974187806,2022-07-26 04:20:58
US,Texas,108198,865,31623.98908046145,0.7994602488031202,2022-07-26 04:20:58
US,Texas,1329,29,21335.687911382243,2.18209179834462,2022-07-26 04:20:58
US,Texas,5738,109,21261.301319104787,1.899616591146741,2022-07-26 04:20:58
US,Texas,215,3,15259.04897090135,1.3953488372093024,2022-07-26 04:20:58
US,Texas,1335,32,17432.7500652912,2.397003745318352,2022-07-26 04:20:58
US,Texas,4967,102,23837.404616787444,2.0535534527884036,2022-07-26 04:20:58
US,Texas,6436,126,29406.92680252216,1.9577377252952144,2022-07-26 04:20:58
US,Texas,28593,647,20991.54259536605,2.2627915923477775,2022-07-26 04:20:58
US,Texas,24437,695,19716.003065876,2.8440479600605637,2022-07-26 04:20:58
US,Texas,9189,125,31817.86703601108,1.3603221242790293,2022-07-26 04:20:58
US,Texas,41306,403,24756.81312819529,0.975645184718927,2022-07-26 04:20:58
US,Texas,7039,247,21071.06507812968,3.509021167779514,2022-07-26 04:20:58
US,Texas,1152,24,38866.396761133605,2.0833333333333335,2022-07-26 04:20:58
US,Texas,1998,34,23614.22999645432,1.7017017017017018,2022-07-26 04:20:58
US,Texas,2064,29,38229.30172254121,1.4050387596899225,2022-07-26 04:20:58
US,Texas,570,19,14492.753623188406,3.3333333333333335,2022-07-26 04:20:58
US,Texas,13335,252,23150.237838963923,1.889763779527559,2022-07-26 04:20:58
US,Texas,1145698,11095,24307.63845056303,0.9684052865589361,2022-07-26 04:20:58
US,Texas,14139,227,21244.722251438703,1.605488365513827,2022-07-26 04:20:58
US,Texas,1394,3,25000.0,0.2152080344332855,2022-07-26 04:20:58
US,Texas,943,39,16666.666666666668,4.135737009544009,2022-07-26 04:20:58
US,Texas,69089,525,30013.771172634897,0.7598894179970762,2022-07-26 04:20:58
US,Texas,1282,7,33568.99711966483,0.5460218408736349,2022-07-26 04:20:58
US,Texas,16230,428,19616.37477791073,2.6370918052988293,2022-07-26 04:20:58
US,Texas,229855,3939,26459.43914346264,1.7136890648452285,2022-07-26 04:20:58
US,Texas,9328,195,25452.263363256843,2.090480274442539,2022-07-26 04:20:58
US,Texas,8127,164,35302.54984579297,2.0179648086624833,2022-07-26 04:20:58
US,Texas,13907,278,22560.55026523693,1.9989933127202129,2022-07-26 04:20:58
US,Texas,7612,183,20526.372559594434,2.404098791382028,2022-07-26 04:20:58
US,Texas,4451,113,19379.13618948101,2.5387553358795776,2022-07-26 04:20:58
US,Texas,7173,185,19564.15012000873,2.5791161299316885,2022-07-26 04:20:58
US,Texas,1097,18,22451.90339746213,1.6408386508659982,2022-07-26 04:20:58
US,Texas,16916,365,17157.230663123515,2.157720501300544,2022-07-26 04:20:58
US,Texas,7009,136,33475.02149202407,1.9403623912112997,2022-07-26 04:20:58
US,Texas,511,3,33268.229166666664,0.5870841487279843,2022-07-26 04:20:58
US,Texas,1580,28,17683.268047006157,1.7721518987341771,2022-07-26 04:20:58
US,Texas,3429,59,23231.70731707317,1.720618256051327,2022-07-26 04:20:58
US,Texas,6966,190,19606.51861859326,2.7275337352856734,2022-07-26 04:20:58
US,Texas,244,9,10729.991204925242,3.6885245901639343,2022-07-26 04:20:58
US,Texas,55823,856,22190.28879216107,1.5334181251455494,2022-07-26 04:20:58
US,Texas,3120,22,60000.0,0.7051282051282052,2022-07-26 04:20:58
US,Texas,12529,212,30949.557828170546,1.6920743874211828,2022-07-26 04:20:58
US,Texas,46428,745,26407.00273579916,1.6046351339708795,2022-07-26 04:20:58
US,Texas,4825,93,24025.29502564358,1.927461139896373,2022-07-26 04:20:58
US,Texas,6146,71,39394.91058265496,1.1552229092092419,2022-07-26 04:20:58
US,Texas,38011,536,27917.65207044964,1.4101181237010338,2022-07-26 04:20:58
US,Texas,8937,124,18842.107482448188,1.387490209242475,2022-07-26 04:20:58
US,Texas,92,2,22772.27722772277,2.1739130434782608,2022-07-26 04:20:58
US,Texas,213,4,27952.75590551181,1.8779342723004695,2022-07-26 04:20:58
US,Texas,10188,186,19368.821292775665,1.8256772673733805,2022-07-26 04:20:58
US,Texas,778,15,17938.667281531012,1.9280205655526992,2022-07-26 04:20:58
US,Texas,52,0,19117.647058823528,0.0,2022-07-26 04:20:58
US,Texas,778,11,21216.25306790292,1.4138817480719794,2022-07-26 04:20:58
US,Texas,8150,148,26564.53715775749,1.8159509202453987,2022-07-26 04:20:58
US,Texas,542,25,14792.576419213974,4.612546125461255,2022-07-26 04:20:58
US,Texas,2473,49,32885.63829787234,1.9813991103922362,2022-07-26 04:20:58
US,Texas,10182,259,20421.588880643416,2.5437045767039876,2022-07-26 04:20:58
US,Texas,4549,122,35282.7115489025,2.6819081116728953,2022-07-26 04:20:58
US,Texas,5850,93,27300.72801941385,1.5897435897435896,2022-07-26 04:20:58
US,Texas,4468,121,22169.2964175846,2.7081468218442257,2022-07-26 04:20:58
US,Texas,4595,61,26654.678345611694,1.3275299238302503,2022-07-26 04:20:58
US,Texas,3888,93,22339.69202482188,2.3919753086419755,2022-07-26 04:20:58
US,Texas,19795,407,22438.476972080844,2.05607476635514,2022-07-26 04:20:58
US,Texas,5405,124,23061.825318940137,2.294172062904718,2022-07-26 04:20:58
US,Texas,748,17,23136.40581503248,2.272727272727273,2022-07-26 04:20:58
US,Texas,2244,42,18382.895060211355,1.8716577540106951,2022-07-26 04:20:58
US,Texas,4351,97,19963.294333562742,2.2293725580326362,2022-07-26 04:20:58
US,Texas,282,1,166863.90532544375,0.3546099290780142,2022-07-26 04:20:58
US,Texas,99276,1343,31965.843339161347,1.3527942302268423,2022-07-26 04:20:58
US,Texas,1583,38,26600.571332549152,2.4005053695514844,2022-07-26 04:20:58
US,Texas,3937,57,27562.30747689723,1.4478028956057911,2022-07-26 04:20:58
US,Texas,1777,60,18033.285975238483,3.376477208778841,2022-07-26 04:20:58
US,Texas,1281,26,22197.192860856005,2.029664324746292,2022-07-26 04:20:58
US,Texas,854,12,19981.282171268133,1.405152224824356,2022-07-26 04:20:58
